-0.026028635;-0.447977683;0.024743732;1.99361555;-1.569178426;-0.666011573;2.487753663;-1.903979457;1.151913341;1.195295293;-0.118235151;0.839067764;-2.886352617;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
-1.034783628;-0.485326507;0.898858553;-0.581851567;-3.688878902;-1.108651514;2.017399463;-4.881216324;-1.677090401;0.649567237;-0.163818219;-0.609844263;-2.863617328;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
0.871251237;0.083064658;1.621991502;0.054139805;8.165535552;0.431580901;0.167284038;1.945756023;1.288865904;-1.15506794;-0.133936173;0.069646828;-10.60503663;1.883549214;-1.375347922;-0.632337204;1.193086049;-1.211234569;1.984809989;-0.435453424;0.7746674;2.024504213;1.691944273;-1.937822838;-1.516710689;1.177482984;-0.090438841;0.687562111;-2.655833227;-1.35195039;1.473037166;-0.786965541;0.558211909;1.099935044;-7.124105345;1.780797792;2.416950919;-0.434508066;-0.414560842;1.930399026;0
-0.314768578;-0.16476234;0.722564761;-1.256356926;0.210247071;-0.505173169;3.989229184;-0.91111351;2.236499124;0.551155866;-1.387441159;-0.491828274;-2.869632427;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
-1.490144203;-0.083501105;-2.019965033;0.17687749;-0.667090721;-0.331569698;2.82523473;-6.509084244;0.052302976;-0.753187911;0.943988862;0.624317939;-8.015873243;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
-0.250118217;0.74599882;-0.666853767;-0.216368734;2.152625601;1.232146131;-1.01338659;2.645765344;0.253069943;-1.884714796;-2.628088745;-2.515347742;4.137506924;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1.41146007;1.417712055;0.82335226;-0.541508103;-3.364697059;0.08273125;-0.077789961;2.158688752;0.257120823;-0.190639991;-0.078604016;1.365964396;5.517360394;0.367858846;-0.501694009;-0.608978514;-0.716508939;0.48325932;0.976167309;-0.712274311;0.15276312;0.231123284;-5.736692541;-3.134391042;0.571427507;-0.86830561;0.406571879;-0.300684255;1.714002488;0.046947305;-0.935653731;-0.823721942;-3.945744009;1.012247787;-0.54188374;-0.300383521;0.493263411;1.087524409;-0.867241944;3.532576547;1
-0.395709302;0.746725314;-0.504526574;1.942335305;9.18003193;-1.538723911;-4.917877651;0.181701237;-2.567382544;1.187010931;-2.559525526;2.632765128;-3.983822132;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
-0.62570236;-1.101952796;-0.495038554;-0.815134325;7.414460402;-1.244087753;-1.723385498;-2.471841225;-0.393187549;0.450874366;-1.403408408;0.037282464;0.402520549;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
-0.052293629;-0.404828825;0.451712883;1.465362368;2.748797868;0.494106265;0.779218172;-1.028961111;0.356493521;-0.946450471;0.170759286;-1.131538499;-7.157685615;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
-0.593878944;1.542006752;-1.012112167;0.304107104;-3.014645898;1.088409917;-0.131588132;-3.584284306;-0.757426851;0.178301448;-0.75609432;-0.190475335;-3.481036069;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
-2.694562547;0.98809572;0.441146879;0.417239963;-0.653392927;0.32183583;-0.106934435;-1.22303192;0.02603987;0.229345335;0.511505035;-0.413076983;1.756007441;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
-1.242872213;0.105074966;-0.517899759;0.434715553;-2.683117109;-2.205789057;0.749755085;-3.536204958;-0.056957933;-0.039594526;1.479034667;-0.609037018;-9.5248583;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
-1.039400979;-1.264856101;-1.493357146;0.650856712;14.27440603;-1.337086633;-1.276681883;1.479555753;0.135954606;0.891556772;-0.123409472;-0.365137825;-3.798418478;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
0.883553561;-0.50330285;-0.002424784;-0.080258992;4.036188555;1.304512706;1.539627205;1.360702828;1.484545146;-0.690241159;1.251409216;-1.424140242;-7.447760242;1.814318063;0.867160303;-0.410945117;0.402323591;-0.53235834;-0.72549035;0.288807229;1.056297208;0.506959679;2.79313292;2.750037265;-0.350034318;-2.771493651;-0.481086249;0.119166625;-1.964030829;1.001688065;0.222064387;-1.82629422;-0.852160857;-1.875152992;-0.743878456;1.39031581;4.07028061;-1.436557789;-3.374102445;-0.226496588;0
0.729657408;-0.05232104;-0.897795924;-0.354740418;-0.310764534;0.273765058;-0.892166825;2.153966657;-0.575075775;-1.45436691;0.507297572;-0.091876539;4.807486013;-0.207702062;-1.034039132;1.621629883;1.344233819;1.545920658;4.04512586;0.351712036;-0.007837253;-1.602485609;-1.199036087;-0.483251538;0.039631677;-1.502742323;0.481262307;-3.017655932;2.841499354;-1.84097949;-0.410314479;-0.516469167;1.777301134;-0.176423851;-1.069196632;-0.733104522;0.447025843;-1.706839811;1.037069609;1.69395936;1
0.015259888;-0.246812868;-0.12107761;0.085356745;-9.84615967;0.510880883;-3.702936191;-0.098610624;-0.763005042;-1.085494576;0.880574232;-1.235508644;3.154204438;0.40959151;-0.614723288;0.81101656;1.467234428;0.095221307;0.608722418;0.974280569;-0.213887531;-0.334912338;-6.337521915;-12.15095116;-0.212354631;0.428938577;-1.09778646;1.140077737;-0.467163709;1.044833301;1.104125657;0.180764874;5.29336302;-0.693811351;-2.372790612;-0.838258376;-0.500244214;1.856008852;-0.220306816;5.666676504;1
-1.981761242;0.488603361;0.021362398;-0.406673027;-1.785959022;1.115462579;-1.056445454;-2.669272392;1.562934916;0.678790733;-1.450723554;-0.760174834;3.449776109;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
0.155531433;-0.433120019;0.602443908;-0.72717592;2.707695195;-0.659594283;1.943054343;1.964215822;0.136535236;0.524947625;0.960258823;-0.471057578;-1.299301695;0.724166262;-0.478245581;0.487624179;0.241994277;-1.271571505;-1.761309678;0.745475929;0.950117982;1.470638007;0.730981122;0.06042627;0.564707757;0.088457928;0.614226539;0.645863802;-0.383969794;-3.696419861;0.711803509;0.910755828;-0.257182277;-1.341512639;-0.260370424;-0.380999244;-1.549596713;0.900031052;-0.462166289;-3.404317747;0
-1.392991665;1.138244303;-0.754106644;-1.057504868;-3.003863992;0.217548984;0.001129034;1.24081163;-0.770706775;1.828583167;0.077229227;-0.968163158;5.063057138;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
-1.139981361;-1.063621288;0.107425952;0.131413276;7.767766298;1.586477517;-2.343058447;-0.260802093;0.317004948;0.527404842;-2.612850924;1.191036799;5.5121823;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
0.973873455;2.353997601;-0.921056585;-0.190789508;5.348883582;-1.911176743;-1.024406679;1.066956305;0.732328488;-0.760366178;-0.627144359;-1.245045759;-2.061686702;-0.068625594;0.043763706;0.148011269;0.273279519;-2.014401754;3.140847441;-0.554863855;-0.447543012;1.103158587;1.049241501;0.769859263;0.418304402;0.301461617;0.423046359;-0.554088767;-1.622377047;-2.456112604;0.702830944;0.051104843;-0.332382571;-2.178476376;-3.949963322;-0.743266972;-1.634141604;-0.249901683;-3.097875544;2.78112937;1
0.045336213;-0.351992647;1.054569533;-0.675631522;-6.480320536;2.118286837;0.748370456;-2.003605885;-0.496522496;1.39576407;0.832275797;-1.009377094;-1.589920546;1.387990591;-4.500197607;1.965425582;-1.152201568;0.757633621;-5.489869091;1.191431909;0.276955333;-0.893386959;-0.660125245;-5.60859848;-0.47750662;0.638198363;-1.230018358;-1.049087492;0.616163746;-3.404149933;-0.670606458;0.18965238;-0.112676289;0.513657871;2.405837644;-0.438988056;-3.297395576;0.124091857;4.276679535;0.906191448;0
-0.35372125;-0.50462324;0.356481175;1.337929315;-0.044881767;-1.147155103;3.917134703;0.849365794;0.772368687;-0.573379212;0.227152701;0.951664804;-5.650964884;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
-0.697610303;0.739009858;1.167693543;0.982312608;6.993828589;-0.075666349;1.885735745;1.071601047;0.551971149;0.476037212;-0.721303884;-1.181385287;-3.074924593;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
0.274798004;-0.580200146;-1.174151777;0.456943024;-0.350163083;-0.712326577;1.256675157;3.753766062;-0.943539959;1.249836879;-0.142140041;1.30739943;2.180560656;0.258640883;-1.251569404;0.275254642;1.51175289;-0.569599408;3.130895238;-0.743639127;-0.002846875;-0.99186441;-4.117384671;1.219035199;-1.437328311;-0.720230704;0.408689709;-0.5822629;-0.548055642;3.4573274;-1.712665745;1.528085579;-4.282550083;0.492216685;0.391301486;-2.160171488;2.667974518;0.969346517;-1.951745267;0.965318492;1
0.86206878;-1.566755934;-0.027386091;-0.454566523;-3.663971652;-0.607184782;3.572905181;-5.234427281;-1.15330225;0.173250693;-0.89558775;0.8742453;-7.169719282;0.2020012;0.646009115;-1.030288687;0.968251834;0.145376084;-1.339736614;-1.309634709;0.836695997;-2.126202829;-0.057143787;-2.180896863;1.145182323;-0.557515141;0.856026503;-1.739578764;-0.840316156;-0.455662239;-1.514803664;-0.811677054;0.366539632;-0.563149571;-0.559475919;-0.380556051;3.34750543;-1.197958651;-0.327020561;2.275648028;0
1.088134296;-0.345375447;0.475225425;-0.163022566;4.731291851;-0.069241796;-2.228111314;1.004938026;0.659046877;0.107300098;-0.593351047;0.285136498;5.707436321;-1.137878989;-1.275962471;-0.073152163;-1.189929104;-0.289935249;5.715182976;0.740250793;1.452591025;-0.284525412;0.056241122;3.095147559;1.014800072;2.917898814;-1.791627744;-0.03056123;-0.423985209;-2.982332865;-1.446206515;0.493360366;1.325284438;0.269880367;0.648827871;0.080675201;-2.725001944;-0.66454855;2.551622619;1.102616623;1
0.762059334;-0.842472448;-0.797650246;0.175438131;8.706891813;0.602813103;-1.50391232;-1.194916103;1.069911226;-0.182937766;0.728997123;0.381167985;-3.513126353;-1.483126133;0.162374955;1.191472391;-0.867531802;-1.718357909;0.985263812;1.124707877;-1.336096584;0.245658174;1.390421441;5.039760894;0.607615946;-0.004226492;-0.051785118;-0.840261615;-1.841666479;-1.928140106;-0.141044152;-1.51371952;-2.643771258;1.732360684;-3.538891159;0.127888966;0.969021545;-0.768516014;-0.680533292;1.286285153;1
-0.565118411;0.665532616;0.043204508;-0.129196829;-3.047432625;0.640482575;-1.217648675;1.680189281;0.318984354;-0.674752355;1.299716241;0.437387536;-0.034936679;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
0.898885994;-1.44359745;0.29391284;0.400053603;-1.344674758;-0.044982273;0.421810551;-4.300719233;0.624201013;0.205035934;1.496837858;-0.505330337;3.63033889;1.122779512;1.981126208;-0.523239499;0.710023655;2.008787068;0.951472243;-0.213819872;0.187516948;0.392912797;-1.059990641;1.268114905;-1.612288109;-0.282483628;-0.931171101;2.856090769;3.295352685;-0.454022311;0.603685152;-1.754648079;-1.722308575;-0.40561859;-0.856030788;-0.792404451;0.432017817;0.444799156;1.819983631;1.808676047;1
0.458813313;0.354810712;1.11325436;-1.431091442;-6.304029885;-0.793019704;3.539491214;2.308074987;-0.139479915;1.19249054;0.691432951;-1.034193326;-1.577453567;0.031497884;-2.207770868;-0.689788622;-1.409978217;-0.86238515;0.157686114;-0.346781889;-0.164109841;-0.476296283;-1.964825842;-5.559751453;0.206439735;-0.200479319;1.206301095;-0.527112023;1.497042009;2.482939499;-2.017344522;1.075392849;-2.063513158;-0.938402988;1.455471577;0.454741719;0.993039851;1.181372954;1.120052455;2.129827438;1
0.925538113;0.914357536;1.569475076;0.024325587;8.931533212;-0.43752784;-0.653657183;-0.543715077;-0.427444737;0.708448425;0.792239186;-0.926157131;-1.447093052;0.637589853;1.604913018;-1.974106129;0.141467069;-0.579511607;-0.213943019;0.625883027;-0.274228546;-0.704042483;1.147924945;4.059149799;-0.507901783;0.714732221;0.907335591;2.114226608;-1.006151237;-1.638946708;-0.65092512;-0.851365923;-3.99949749;0.746705967;-2.276114196;-1.822178343;-0.390981361;-0.489373739;0.891797546;-0.360056669;1
1.20828984;-0.645171428;-0.125380017;-0.346443912;1.302064247;-1.351003521;1.624392871;-2.573909673;-0.053578321;1.396276227;-0.137868808;-0.084772269;-1.319662692;0.807636783;-0.766930096;1.135658209;-0.270033343;0.220192311;-0.803472489;-0.309182945;-0.021822007;0.918459114;0.012141021;2.759280014;0.672698616;1.216866417;-2.026288958;-0.079400323;-0.082929386;0.187905495;-0.81991911;0.022506949;-3.061805265;-0.206134653;0.498088208;-1.125759468;0.10538256;-1.170271583;2.213718126;-1.133690627;1
0.055994536;0.08707199;-0.103768357;-1.74077026;14.13630565;0.696938633;-1.740140857;-0.727270184;-0.272616304;-0.106394577;-1.137653592;0.003193171;-0.070517519;-0.182550164;5.9054951;-1.968220554;-0.073004942;-0.12727019;-1.635783685;-1.573487631;-1.537915043;-0.163072472;3.666098417;5.448170539;-0.222798985;-0.211064099;-1.349778296;-2.671814882;1.399491719;-1.622125237;0.238777799;1.613879105;-5.66261766;-0.326791061;-2.232707454;0.55819411;0.410604439;0.113552479;3.690897326;-0.359661378;1
0.048281766;-0.031181489;-0.524366058;0.243918557;5.723738645;-0.923753936;0.312997956;-0.034468454;-1.716834761;-0.665077651;1.67714395;-0.400644803;-9.870677662;0.384880671;-3.322007655;0.934403465;1.245121292;0.109535275;-2.911799141;0.439283382;-0.705928182;0.106019831;0.443692757;-0.87658781;0.677434762;0.799933883;0.26410177;1.794215044;-2.352179424;-1.723725073;-1.369315687;0.6310392;-1.875364827;1.363351186;-4.080023984;1.185647681;2.551942623;0.766328391;2.635076804;-0.024916756;0
1.925227536;0.92718704;-0.345924636;1.609972006;17.56534451;1.848778258;-3.385943977;-0.239373457;1.767835616;-0.101352678;-0.437110951;-1.192299611;-1.690171197;0.997622446;3.900447598;0.841116726;-0.863556446;0.395929877;-2.081384181;-0.457165937;0.620478767;0.833275211;4.306299216;9.496594092;0.67085769;-1.652564256;-0.598819095;1.380459737;-3.925710179;-3.520057053;-0.182758115;1.83405229;-5.278290743;-0.919105628;-1.094802752;0.869957009;-1.981057791;1.350501465;0.047262192;-1.982490672;1
0.188347094;1.153727257;-0.639080767;-0.152208457;-2.957340551;0.312346391;2.288860793;-2.120068806;1.400781265;0.920799904;-0.9201659;-0.629503149;-3.959871989;1.614209056;0.109354991;-0.793073632;0.737718673;-0.181539012;-2.388044928;0.608273231;-0.05993185;-0.608080836;0.314259692;4.390649464;-0.653027204;-0.415205483;-0.385889898;0.659869447;-2.036545145;2.115742941;-0.790922753;0.476497589;1.887482069;0.792874482;3.675172537;0.882673311;5.936390555;-0.33084742;-2.136526698;-3.884789169;0
1.017358221;0.20911123;-1.048547883;-0.366927943;-1.137281864;-0.366212776;1.646989779;1.824839697;-0.172056231;0.102759251;0.775763619;0.035622232;-1.466551685;-0.618746576;0.755487819;0.478922586;-0.520458165;-1.206711951;1.436663703;1.236622427;-0.062284224;0.061134071;-0.607697508;-1.833580325;-2.349363892;1.763310876;0.966194993;1.106879623;1.148459895;2.358507725;-1.265705476;1.026260054;-1.446743908;-1.826364539;-0.326089331;2.766826808;2.982803269;-0.854698145;-0.601848245;2.301141262;1
0.851337891;0.309456503;0.351906706;-0.596054396;-2.148838871;1.102657952;7.592666376;0.381446014;0.022855175;0.585483952;-0.374287212;0.664289282;-6.685550896;1.739378528;0.299543863;1.402273262;0.334850817;-0.368452173;-1.865763672;-0.884985104;-0.661659231;-1.736615958;-0.185688342;-7.274175938;0.707255003;-1.128237527;-0.218536733;-0.048238583;-1.295987212;-0.582550986;-0.697739642;-0.701754584;-0.934015956;-0.435118395;0.435957061;0.532643371;-2.219641629;1.878948404;2.13431682;-3.536569637;0
-1.737775985;0.867979199;1.676045105;0.752719332;1.464478694;0.223069828;-0.635323572;0.129982903;1.242024179;-0.947311276;0.743343108;-0.403948721;-2.544857055;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
-0.271980884;-0.847756287;-0.33104496;-0.639102888;-1.525689501;0.710602301;2.309212576;0.814110234;1.483426031;-0.666475668;-0.2020155;-2.083742838;-3.499749537;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
0.607164284;-2.041512983;-0.754042868;-1.98739707;3.885127812;-0.573999173;1.348912151;-2.36608108;-0.084956773;-0.112509026;-0.237760491;-0.207631899;-6.003123441;0.286445871;2.141250655;-0.924593962;-0.646589372;-0.240876746;-0.360495728;-0.236441301;0.210903077;-0.661652895;3.208954458;2.309415811;1.471278055;-0.367693324;0.821991858;-1.725104013;-1.876792146;0.720172701;1.319588645;1.283202775;-1.871935209;0.932428561;-2.497262156;-0.692553871;-0.936189785;0.569237291;-3.239506366;0.167181472;1
-0.465746052;1.969501427;0.770558908;-0.54731235;-2.450203545;-0.76225041;1.33720672;-0.49543058;-0.81843269;0.243400766;-0.224511978;-0.458632014;-2.53017254;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
-0.508617873;-1.407956742;-1.107241785;-1.183845982;4.454017291;-1.067446154;1.324921679;2.007373523;0.539884708;3.060597195;-0.996156232;-1.55674511;-1.073256983;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
0.862367488;0.382244577;-0.137693451;-0.492890739;-5.100971532;-1.848568507;1.041123798;-3.202634564;-1.373645734;0.225692295;1.44765571;2.728020124;-5.46824674;-0.295272715;-0.122831472;0.384767561;-0.725577033;-2.430938747;-2.108568938;0.24859987;0.063553268;0.807162769;0.395877743;-2.267553528;1.528363839;-2.022249503;-0.664616369;-0.574335937;0.469723664;1.348903203;0.186739279;0.64152687;0.702673389;-0.56737737;-1.919834894;-0.81529718;2.373760683;0.931790275;-2.552404288;2.450159516;1
0.834926347;-1.083043465;0.401471383;-1.43073262;-1.885809473;-1.57516188;4.056514424;-0.085646511;1.490698906;0.404396172;1.062037482;-0.438242599;-5.706554319;0.92189049;2.898361259;0.695937342;-0.577256934;-0.112499784;-0.522685441;-0.880723035;-0.979947589;0.373877201;3.123057329;-1.469294014;-0.388573512;-0.06639462;-0.327101736;-0.782960846;1.383769377;-0.295771286;0.232213777;1.03236479;2.08809018;-0.137667041;-0.764660852;-1.216672885;3.0382724;0.623778884;-3.832106262;-0.106836428;1
-0.276956934;-0.643420816;-0.048729125;0.716487403;0.809269874;1.205194714;-0.225770899;-0.719423785;0.864553459;-0.443526544;1.061301101;1.092005756;-1.89506566;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1.5861513;0.387394007;-0.600025702;0.205089771;2.962474724;-2.016492349;1.27250675;2.371220797;0.341042635;0.578950564;0.524706753;1.453295595;-1.019080584;-1.443790719;-2.197025551;-1.045224054;-0.860237971;-1.281753226;3.739184942;-0.817605003;-0.4209184;-0.293831682;1.68432102;4.983279996;-2.552671473;1.844806044;1.636385638;-1.498345738;-1.012037206;-5.655258121;-0.118588209;-0.411412818;5.259935318;-0.331738434;-1.284654726;-0.168850713;1.338367867;1.426391771;-4.747715185;-3.312073835;0
-0.200766845;1.039788313;-0.025265714;1.065801544;4.801254852;-0.915710569;-1.248159179;-1.433013063;0.414664501;0.500185951;0.179179635;0.630059785;-2.812850441;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
-1.119683724;0.934202467;0.387148193;-0.877181955;-1.299818695;0.059144218;-1.640334726;-1.167969146;0.045172138;-0.578337492;1.080904135;0.194010402;5.28782952;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1.081018946;2.156607329;-1.174893012;-0.379534729;7.814293569;0.577013709;2.334785965;-6.296673592;1.576328881;-0.085808082;-1.849341409;-0.246563101;-7.122235762;1.140008677;1.562941212;1.08882842;-0.137785628;-0.698882841;-4.56275016;1.294059873;-0.248104724;-0.013571573;5.700315729;14.37368054;-0.014706778;0.093550365;1.417674864;-0.343329541;-4.029733894;1.821132278;-0.557253144;-1.232610071;-7.840889692;1.433147334;2.722835122;-0.062985027;-0.129752602;0.091255959;-3.276458678;-4.390435369;1
0.05044879;-0.428359748;-0.23777134;-1.538533489;-6.717164205;-0.217952685;1.285672838;1.211320699;0.527254019;0.740808283;-0.703953156;0.270592264;4.849880976;0.603260675;-2.761879844;-1.016359007;0.172404008;0.127511157;4.131180991;0.146770582;0.578437422;-0.711700139;-1.682215616;0.034557847;2.647161404;-0.606015025;-1.170363878;-1.058635898;3.533408434;4.14986742;0.743950514;0.596772109;-2.796329292;1.161506022;0.131657531;0.642249665;-1.822030147;-0.866569443;-1.377150273;2.429093972;1
0.428948699;-0.36742735;-0.147678809;0.80494307;5.43617834;-1.416451836;2.033002144;3.739008207;-1.835793331;-0.759720175;-1.632844335;1.254571001;-2.859230819;-2.892708222;1.057292188;-1.108183926;0.82199642;-1.114265313;1.374407147;-1.312344339;0.14130972;0.092196702;1.506763826;4.262088062;0.055792463;0.062847905;-0.261805539;0.706627765;-0.948773494;1.351146967;0.795046677;0.511152791;-3.844137428;0.501956904;2.247486743;-0.330631492;4.594290436;-0.938541638;-1.310735712;0.756982176;1
0.314785307;1.698207561;0.67236408;-0.785444205;2.513048188;0.556270709;2.257730853;0.161250428;-0.406797151;-0.046063756;0.395698185;-0.161588592;-6.554225118;0.782803892;-0.947680206;0.349684102;1.09678348;-0.831174962;-1.287777274;-0.141380394;0.291322179;-0.830134579;3.981674549;6.207546045;0.652628608;0.014293011;-1.913971641;-1.138295877;-1.060658332;2.728037686;-1.264837893;-0.823658201;-1.280651378;0.733967782;2.372697424;-1.046284391;4.375731806;-0.049042017;-0.650016413;-2.665123833;1
-0.618872963;-0.42326501;0.062835154;-0.326879019;-6.68870124;0.393831404;2.136453188;1.117605173;-0.143733488;1.553386246;1.111474845;-1.182603198;4.884241862;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
0.677704053;1.163065944;-0.533916615;-0.139548806;-0.498880378;-1.744229502;1.704080279;-2.348894892;-0.060521326;0.8235837;1.137267477;-1.069765342;-2.468867565;1.633313786;-1.435713521;-1.224866573;-0.527249634;2.515530443;2.822858493;-0.060858186;1.036385992;1.717302784;-1.14937788;2.283710209;-0.868615303;-0.591412854;1.239215587;0.759425982;-2.468730965;-0.472780577;-1.052254083;0.997181771;0.814494626;1.441627322;-1.984526361;1.222286259;0.093333938;-0.257589073;-3.299385409;-0.579782925;0
0.446340775;1.783877984;1.224725031;0.095146246;10.62485102;0.199588849;-3.29500187;-2.043055972;1.266946404;-1.349777556;-0.995109076;-1.205789428;-12.77165453;0.379980268;-5.773144492;-0.047017758;-0.218661904;2.2567812;-1.74369492;-1.523417497;-1.745887625;-1.063504985;3.861681896;6.81953408;-0.020181564;1.256114901;0.161703531;-0.000325579;-5.989694021;-2.003281026;0.694088684;2.55566013;-2.70225697;0.43384484;-1.714379585;0.424595513;3.610232981;-0.755008488;2.068011759;3.66489522;0
-1.007131266;0.620848521;-1.665825978;1.349760883;0.074505957;-1.48830664;-0.484430782;-2.236481189;-1.406085979;0.231368461;-0.555223324;-0.106980271;1.670922448;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
-1.043207883;-0.133085778;-1.370501062;-0.540290933;9.517397336;-0.310997814;-3.030596654;2.208344957;0.630599886;0.659927277;0.276416069;0.569743282;0.287014108;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
0.676222355;0.984015948;0.886963766;0.291041769;2.506576102;-0.171369982;0.764799459;2.712344367;1.135128948;2.359315166;0.704573663;-0.137179686;-0.564475515;-0.32220597;0.240283376;1.109442465;0.270334684;-0.505924347;-0.351387263;1.464484106;-0.272436682;-0.572438546;2.058405567;3.638515308;-0.210928694;1.370876855;-0.541801541;-2.431402401;0.725382217;1.378706123;1.28421745;-1.303980667;-2.625802167;0.752809347;2.802195885;1.271899672;2.568515061;-0.719049308;-0.054192233;-0.162960514;1
-0.034507153;-0.673638031;0.794278038;2.142888443;-0.229063809;1.353943344;1.175289338;-1.595159827;-0.742110762;0.169306957;0.002423103;0.292566686;-4.453109805;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
